exchange,stock_symbol,date,dividends
AMEX,TLX,1994-06-22,0.035
AMEX,TLX,1994-03-29,0.035
AMEX,TLX,1993-12-13,0.035
AMEX,TLX,1993-09-14,0.03
AMEX,TLX,1993-06-17,0.03
AMEX,TLX,1993-03-12,0.03
AMEX,TLX,1992-12-14,0.03
AMEX,TLX,1992-09-14,0.03
AMEX,TLX,1992-06-17,0.03
AMEX,TF,2009-12-18,0.174
AMEX,TF,2008-12-18,0.084
AMEX,TF,2007-12-19,0.2
AMEX,TF,2006-12-26,0.28
AMEX,TF,2005-12-28,0.095
AMEX,TF,2004-12-29,0.04
AMEX,TF,2003-12-29,0.062
AMEX,TCX,2001-05-11,0.067
AMEX,TPI,2010-01-27,0.025
AMEX,TPI,2009-10-28,0.025
AMEX,TPI,2009-07-29,0.025
AMEX,TPI,2009-04-28,0.025
AMEX,TTH,2010-01-06,0.317
AMEX,TTH,2009-12-11,0.018
AMEX,TTH,2009-11-30,0.015
AMEX,TTH,2009-11-18,0.01
AMEX,TTH,2009-10-07,0.208
AMEX,TTH,2009-09-28,0.005
AMEX,TTH,2009-09-14,0.001
AMEX,TTH,2009-09-11,0.017
AMEX,TTH,2009-09-03,0.015
AMEX,TTH,2009-08-19,0.01
AMEX,TTH,2009-07-08,0.208
AMEX,TTH,2009-06-26,0.005
AMEX,TTH,2009-06-12,0.015
AMEX,TTH,2009-06-11,0.015
AMEX,TTH,2009-05-20,0.01
AMEX,TTH,2009-04-07,0.208
AMEX,TTH,2009-03-27,0.005
AMEX,TTH,2009-03-13,0.013
AMEX,TTH,2009-03-12,0.016
AMEX,TTH,2009-02-11,0.01
AMEX,TTH,2009-01-07,0.308
AMEX,TTH,2008-12-29,0.006
AMEX,TTH,2008-12-19,0.013
AMEX,TTH,2008-12-15,0.001
AMEX,TTH,2008-12-08,0.006
AMEX,TTH,2008-11-28,0.007
AMEX,TTH,2008-11-12,0.01
AMEX,TTH,2008-10-08,0.303
AMEX,TTH,2008-09-26,0.006
AMEX,TTH,2008-09-11,0.002
AMEX,TTH,2008-09-05,0.013
AMEX,TTH,2008-08-06,0.01
AMEX,TTH,2008-07-08,0.297
AMEX,TTH,2008-07-02,0.006
AMEX,TTH,2008-06-30,0.001
AMEX,TTH,2008-06-26,0.005
AMEX,TTH,2008-06-12,0.002
AMEX,TTH,2008-06-09,0.001
AMEX,TTH,2008-06-05,0.006
AMEX,TTH,2008-05-07,0.01
AMEX,TTH,2008-04-08,0.297
AMEX,TTH,2008-03-27,0.005
AMEX,TTH,2008-03-19,0.002
AMEX,TTH,2008-03-12,0.017
AMEX,TTH,2008-03-06,0.007
AMEX,TTH,2008-01-30,0.01
AMEX,TTH,2008-01-08,0.297
AMEX,TTH,2007-12-26,0.005
AMEX,TTH,2007-12-12,0.02
AMEX,TTH,2007-12-06,0.005
AMEX,TTH,2007-12-05,0.004
AMEX,TTH,2007-11-23,0.001
AMEX,TTH,2007-11-21,1.43
AMEX,TTH,2007-10-05,0.274
AMEX,TTH,2007-09-26,0.005
AMEX,TTH,2007-09-25,0.005
AMEX,TTH,2007-09-12,0.018
AMEX,TTH,2007-09-05,0.007
AMEX,TTH,2007-08-30,0.001
AMEX,TTH,2007-07-06,0.268
AMEX,TTH,2007-06-27,0.005
AMEX,TTH,2007-06-13,0.017
AMEX,TTH,2007-06-06,0.012
AMEX,TTH,2007-05-31,0.001
AMEX,TTH,2007-04-05,0.268
AMEX,TTH,2007-03-28,0.005
AMEX,TTH,2007-03-15,0.002
AMEX,TTH,2007-03-13,0.014
AMEX,TTH,2007-03-08,0.001
AMEX,TTH,2007-03-07,0.008
AMEX,TTH,2007-02-21,0.003
AMEX,TTH,2007-01-08,0.198
AMEX,TTH,2006-12-27,0.005
AMEX,TTH,2006-12-13,0.016
AMEX,TTH,2006-12-06,0.011
AMEX,TTH,2006-11-27,0.32
AMEX,TTH,2006-11-22,0.001
AMEX,TTH,2006-10-05,0.235
AMEX,TTH,2006-09-27,0.004
AMEX,TTH,2006-09-13,0.016
AMEX,TTH,2006-09-06,0.011
AMEX,TTH,2006-08-31,0.001
AMEX,TTH,2006-07-26,0.106
AMEX,TTH,2006-07-11,0.044
AMEX,TTH,2006-07-06,0.191
AMEX,TTH,2006-06-14,0.002
AMEX,TTH,2006-06-13,0.014
AMEX,TTH,2006-06-07,0.008
AMEX,TTH,2006-06-01,0.001
AMEX,TTH,2006-05-15,0.004
AMEX,TTH,2006-04-11,0.044
AMEX,TTH,2006-04-06,0.191
AMEX,TTH,2006-03-15,0.002
AMEX,TTH,2006-03-13,0.015
AMEX,TTH,2006-03-08,0.004
AMEX,TTH,2006-03-02,0.001
AMEX,TTH,2006-02-22,0.008
AMEX,TTH,2006-01-10,0.044
AMEX,TTH,2006-01-06,0.326
AMEX,TTH,2005-12-14,0.002
AMEX,TTH,2005-12-13,0.014
AMEX,TTH,2005-12-07,0.012
AMEX,TTH,2005-11-30,0.001
AMEX,TTH,2005-11-16,0.065
AMEX,TTH,2005-10-11,0.044
AMEX,TTH,2005-10-05,0.187
AMEX,TTH,2005-09-14,0.002
AMEX,TTH,2005-09-13,0.014
AMEX,TTH,2005-09-07,0.012
AMEX,TTH,2005-08-31,0.001
AMEX,TTH,2005-08-19,0.051
AMEX,TTH,2005-07-12,0.044
AMEX,TTH,2005-07-06,0.187
AMEX,TTH,2005-06-14,0.002
AMEX,TTH,2005-06-13,0.013
AMEX,TTH,2005-06-08,0.008
AMEX,TTH,2005-06-07,0.011
AMEX,TTH,2005-06-01,0.001
AMEX,TTH,2005-04-12,0.041
AMEX,TTH,2005-04-06,0.175
AMEX,TTH,2005-03-29,0.012
AMEX,TTH,2005-03-14,0.002
AMEX,TTH,2005-03-11,0.013
AMEX,TTH,2005-03-08,0.011
AMEX,TTH,2005-03-02,0.001
AMEX,TTH,2005-02-22,0.008
AMEX,TTH,2005-01-11,0.041
AMEX,TTH,2005-01-06,0.171
AMEX,TTH,2004-12-29,0.012
AMEX,TTH,2004-12-14,0.002
AMEX,TTH,2004-12-13,0.013
AMEX,TTH,2004-12-08,0.008
AMEX,TTH,2004-12-07,0.011
AMEX,TTH,2004-12-01,0.001
AMEX,TTH,2004-10-29,1.207
AMEX,TTH,2004-10-07,0.041
AMEX,TTH,2004-10-06,0.168
AMEX,TTH,2004-09-29,0.012
AMEX,TTH,2004-09-14,0.002
AMEX,TTH,2004-09-13,0.011
AMEX,TTH,2004-09-08,0.007
AMEX,TTH,2004-09-07,0.011
