exchange,stock_symbol,date,dividends
AMEX,UVU,2009-06-24,0.059
AMEX,UVU,2009-03-24,0.049
AMEX,UVU,2008-12-23,0.071
AMEX,UVU,2008-09-24,0.096
AMEX,UVU,2008-06-24,0.17
AMEX,UVU,2008-03-25,0.259
AMEX,UVU,2007-12-20,0.238
AMEX,UVU,2007-09-25,0.227
AMEX,UVU,2007-06-26,0.484
AMEX,UTG,2009-12-29,0.115
AMEX,UTG,2009-12-16,0.115
AMEX,UTG,2009-11-18,0.115
AMEX,UTG,2009-10-19,0.115
AMEX,UTG,2009-09-16,0.115
AMEX,UTG,2009-08-17,0.115
AMEX,UTG,2009-07-20,0.115
AMEX,UTG,2009-06-17,0.115
AMEX,UTG,2009-05-18,0.115
AMEX,UTG,2009-04-15,0.115
AMEX,UTG,2009-03-16,0.115
AMEX,UTG,2009-02-11,0.115
AMEX,UTG,2008-12-29,0.211
AMEX,UTG,2008-12-15,0.115
AMEX,UTG,2008-11-17,0.115
AMEX,UTG,2008-10-14,0.115
AMEX,UTG,2008-09-15,0.115
AMEX,UTG,2008-08-13,0.115
AMEX,UTG,2008-07-14,0.115
AMEX,UTG,2008-06-16,0.115
AMEX,UTG,2008-05-14,0.115
AMEX,UTG,2008-04-14,0.115
AMEX,UTG,2008-03-12,0.115
AMEX,UTG,2008-02-13,0.115
AMEX,UTG,2007-12-27,0.827
AMEX,UTG,2007-12-12,0.11
AMEX,UTG,2007-11-14,0.11
AMEX,UTG,2007-10-15,0.11
AMEX,UTG,2007-09-12,0.11
AMEX,UTG,2007-08-13,0.11
AMEX,UTG,2007-07-11,0.11
AMEX,UTG,2007-06-13,0.11
AMEX,UTG,2007-05-14,0.11
AMEX,UTG,2007-04-11,0.11
AMEX,UTG,2007-03-14,0.11
AMEX,UTG,2007-02-14,0.11
AMEX,UTG,2006-12-27,0.165
AMEX,UTG,2006-12-13,0.105
AMEX,UTG,2006-11-13,0.105
AMEX,UTG,2006-10-11,0.105
AMEX,UTG,2006-09-13,0.105
AMEX,UTG,2006-08-14,0.105
AMEX,UTG,2006-07-12,0.105
AMEX,UTG,2006-06-13,0.105
AMEX,UTG,2006-05-11,0.105
AMEX,UTG,2006-04-11,0.105
AMEX,UTG,2006-03-13,0.105
AMEX,UTG,2006-02-13,0.105
AMEX,UTG,2005-12-28,0.105
AMEX,UTG,2005-12-27,0.255
AMEX,UTG,2005-12-13,0.1
AMEX,UTG,2005-11-10,0.1
AMEX,UTG,2005-10-12,0.1
AMEX,UTG,2005-09-13,0.1
AMEX,UTG,2005-08-11,0.1
AMEX,UTG,2005-07-13,0.1
AMEX,UTG,2005-06-13,0.1
AMEX,UTG,2005-05-11,0.1
AMEX,UTG,2005-04-13,0.1
AMEX,UTG,2005-03-11,0.1
AMEX,UTG,2005-02-11,0.1
AMEX,UTG,2004-12-29,0.1
AMEX,UTG,2004-12-13,0.097
AMEX,UTG,2004-11-10,0.097
AMEX,UTG,2004-10-13,0.097
AMEX,UTG,2004-09-13,0.097
AMEX,UTG,2004-08-11,0.097
AMEX,UTG,2004-07-13,0.097
AMEX,UTG,2004-06-14,0.097
AMEX,UTG,2004-05-12,0.097
AMEX,UTG,2004-04-14,0.097
AMEX,UYG,2009-12-23,0.002
AMEX,UYG,2009-09-24,0.008
AMEX,UYG,2009-06-24,0.011
AMEX,UYG,2009-03-24,0.018
AMEX,UYG,2008-12-23,0.025
AMEX,UYG,2008-09-24,0.099
AMEX,UYG,2008-06-24,0.098
AMEX,UYG,2008-03-25,0.107
AMEX,UYG,2007-12-20,0.162
AMEX,UYG,2007-09-25,0.154
AMEX,UYG,2007-06-26,0.704
AMEX,URE,2009-09-24,0.047
AMEX,URE,2009-06-24,0.027
AMEX,URE,2009-03-24,0.054
AMEX,URE,2008-12-23,0.039
AMEX,URE,2008-09-24,0.262
AMEX,URE,2008-06-24,0.324
AMEX,URE,2008-03-25,0.168
AMEX,URE,2007-12-20,0.461
AMEX,URE,2007-09-25,0.248
AMEX,URE,2007-06-26,0.745
AMEX,UNB,2010-01-27,0.25
AMEX,UNB,2009-10-28,0.25
AMEX,UNB,2009-07-22,0.25
AMEX,UNB,2009-04-23,0.25
AMEX,UNB,2009-01-28,0.28
AMEX,UNB,2008-10-23,0.28
AMEX,UNB,2008-07-24,0.28
AMEX,UNB,2008-04-24,0.28
AMEX,UNB,2008-01-23,0.28
AMEX,UNB,2007-10-18,0.28
AMEX,UNB,2007-07-19,0.28
AMEX,UNB,2007-04-19,0.28
AMEX,UNB,2007-01-18,0.28
AMEX,UNB,2006-10-20,0.28
AMEX,UNB,2006-07-20,0.26
AMEX,UNB,2006-04-20,0.26
AMEX,UNB,2006-01-19,0.26
AMEX,UNB,2005-10-20,0.26
AMEX,UNB,2005-07-21,0.24
AMEX,UNB,2005-04-21,0.24
AMEX,UNB,2005-01-20,0.64
AMEX,UNB,2004-10-20,0.24
AMEX,UNB,2004-07-21,0.22
AMEX,UNB,2004-04-21,0.22
AMEX,UNB,2004-01-21,0.22
AMEX,UNB,2003-10-22,0.22
AMEX,UNB,2003-07-23,0.2
AMEX,UNB,2003-04-23,0.2
AMEX,UNB,2003-01-22,0.2
AMEX,UNB,2002-10-09,0.2
AMEX,UNB,2002-07-11,0.18667
AMEX,UNB,2002-04-11,0.18667
AMEX,UNB,2002-01-10,0.18667
AMEX,UNB,2001-10-11,0.18667
AMEX,UNB,2001-07-11,0.17333
AMEX,UNB,2001-04-10,0.17333
AMEX,UNB,2001-01-10,0.17333
AMEX,UNB,2000-10-11,0.17333
AMEX,UTH,2010-02-08,0.057
AMEX,UTH,2010-02-03,0.055
AMEX,UTH,2010-01-28,0.127
AMEX,UTH,2010-01-07,0.043
AMEX,UTH,2009-12-29,0.119
AMEX,UTH,2009-12-09,0.022
AMEX,UTH,2009-12-07,0.067
AMEX,UTH,2009-12-02,0.001
AMEX,UTH,2009-11-25,0.096
AMEX,UTH,2009-11-24,0.076
AMEX,UTH,2009-11-16,0.053
AMEX,UTH,2009-11-12,0.025
AMEX,UTH,2009-11-10,0.23
AMEX,UTH,2009-11-09,0.075
AMEX,UTH,2009-11-06,0.057
AMEX,UTH,2009-11-04,0.055
AMEX,UTH,2009-10-29,0.127
AMEX,UTH,2009-10-07,0.043
AMEX,UTH,2009-09-28,0.118
AMEX,UTH,2009-09-04,0.067
AMEX,UTH,2009-09-02,0.005
AMEX,UTH,2009-08-26,0.194
AMEX,UTH,2009-08-17,0.053
AMEX,UTH,2009-08-12,0.254
AMEX,UTH,2009-08-10,0.075
AMEX,UTH,2009-08-06,0.057
AMEX,UTH,2009-08-05,0.055
AMEX,UTH,2009-07-30,0.127
AMEX,UTH,2009-07-08,0.043
AMEX,UTH,2009-06-26,0.118
AMEX,UTH,2009-06-10,0.022
AMEX,UTH,2009-06-05,0.067
AMEX,UTH,2009-06-03,0.081
AMEX,UTH,2009-05-27,0.096
AMEX,UTH,2009-05-14,0.069
AMEX,UTH,2009-05-13,0.025
AMEX,UTH,2009-05-11,0.128
AMEX,UTH,2009-05-06,0.057
AMEX,UTH,2009-05-05,0.055
AMEX,UTH,2009-04-30,0.127
AMEX,UTH,2009-04-08,0.043
AMEX,UTH,2009-03-27,0.118
AMEX,UTH,2009-03-11,0.022
AMEX,UTH,2009-03-06,0.067
AMEX,UTH,2009-03-04,0.005
AMEX,UTH,2009-02-25,0.172
AMEX,UTH,2009-02-13,0.053
AMEX,UTH,2009-02-11,0.251
AMEX,UTH,2009-02-09,0.075
AMEX,UTH,2009-02-06,0.057
AMEX,UTH,2009-02-04,0.055
AMEX,UTH,2009-01-29,0.122
AMEX,UTH,2009-01-08,0.043
AMEX,UTH,2008-12-29,0.113
AMEX,UTH,2008-12-10,0.022
AMEX,UTH,2008-12-04,0.065
AMEX,UTH,2008-12-03,0.005
AMEX,UTH,2008-11-26,0.087
AMEX,UTH,2008-11-25,0.071
AMEX,UTH,2008-11-12,0.251
AMEX,UTH,2008-11-07,0.128
AMEX,UTH,2008-11-06,0.057
AMEX,UTH,2008-11-05,0.055
AMEX,UTH,2008-10-30,0.122
AMEX,UTH,2008-10-08,0.043
AMEX,UTH,2008-09-26,0.112
AMEX,UTH,2008-09-04,0.065
AMEX,UTH,2008-09-03,0.092
