exchange,stock_symbol,date,dividends
AMEX,OIH,2006-12-13,0.013
AMEX,OIH,2006-12-04,0.028
AMEX,OIH,2006-11-29,0.036
AMEX,OIH,2006-11-22,0.008
AMEX,OIH,2006-11-09,0.008
AMEX,OIH,2006-11-06,0.004
AMEX,OIH,2006-11-02,0.027
AMEX,OIH,2006-10-31,0.014
AMEX,OIH,2006-09-27,0.045
AMEX,OIH,2006-09-13,0.027
AMEX,OIH,2006-09-01,0.028
AMEX,OIH,2006-08-30,0.02
AMEX,OIH,2006-08-07,0.004
AMEX,OIH,2006-08-03,0.027
AMEX,OIH,2006-08-02,0.008
AMEX,OIH,2006-08-01,0.014
AMEX,OIH,2006-07-27,0.008
AMEX,OIH,2006-06-28,0.045
AMEX,OIH,2006-06-13,0.027
AMEX,OIH,2006-06-05,0.028
AMEX,OIH,2006-05-10,0.008
AMEX,OIH,2006-05-04,0.031
AMEX,OIH,2006-05-02,0.014
AMEX,OIH,2006-04-25,0.008
AMEX,OIH,2006-03-29,0.045
AMEX,OIH,2006-03-13,0.03
AMEX,OIH,2006-02-28,0.033
AMEX,OIH,2006-02-27,0.028
AMEX,OIH,2006-02-06,0.02
AMEX,OIH,2006-02-02,0.027
AMEX,OIH,2006-02-01,0.179
AMEX,OIH,2006-01-19,0.008
AMEX,OIH,2005-12-28,0.045
AMEX,OIH,2005-12-16,0.014
AMEX,OIH,2005-12-13,0.013
AMEX,OIH,2005-12-05,0.023
AMEX,OIH,2005-11-29,0.028
AMEX,OIH,2005-11-23,0.008
AMEX,OIH,2005-11-07,0.004
AMEX,OIH,2005-11-03,0.027
AMEX,OIH,2005-10-28,0.014
AMEX,OIH,2005-09-28,0.03
AMEX,OIH,2005-09-13,0.022
AMEX,OIH,2005-09-02,0.023
AMEX,OIH,2005-08-31,0.028
AMEX,OIH,2005-08-15,0.02
AMEX,OIH,2005-08-04,0.024
AMEX,OIH,2005-08-01,0.002
AMEX,OIH,2005-07-28,0.022
AMEX,OIH,2005-06-28,0.03
AMEX,OIH,2005-06-13,0.024
AMEX,OIH,2005-06-06,0.031
AMEX,OIH,2005-05-31,0.028
AMEX,OIH,2005-05-05,0.026
AMEX,OIH,2005-04-28,0.007
AMEX,OIH,2005-03-29,0.015
AMEX,OIH,2005-03-11,0.024
AMEX,OIH,2005-03-01,0.028
AMEX,OIH,2005-02-28,0.023
AMEX,OIH,2005-02-14,0.002
AMEX,OIH,2005-02-07,0.02
AMEX,OIH,2005-02-03,0.032
AMEX,OIH,2005-01-28,0.007
AMEX,OIH,2004-12-29,0.015
AMEX,OIH,2004-12-20,0.021
AMEX,OIH,2004-12-16,0.011
AMEX,OIH,2004-11-29,0.028
AMEX,OIH,2004-11-26,0.003
AMEX,OIH,2004-11-24,0.008
AMEX,OIH,2004-11-04,0.024
AMEX,OIH,2004-10-28,0.007
AMEX,OIH,2004-09-28,0.01
AMEX,OIH,2004-09-13,0.011
AMEX,OIH,2004-08-31,0.028
AMEX,OIH,2004-08-30,0.021
AMEX,OIH,2004-08-05,0.024
AMEX,OIH,2004-07-29,0.007
AMEX,OIH,2004-07-22,0.008
AMEX,OIH,2004-06-28,0.01
AMEX,OIH,2004-06-01,0.028
AMEX,OIH,2004-05-28,0.021
AMEX,OIH,2004-05-26,0.003
AMEX,OIH,2004-05-06,0.024
AMEX,OIH,2004-04-29,0.007
AMEX,OIH,2004-04-22,0.008
AMEX,OIH,2004-03-29,0.01
AMEX,OIH,2004-03-02,0.028
AMEX,OIH,2004-02-25,0.003
AMEX,OIH,2004-02-23,0.021
AMEX,OIH,2004-02-05,0.025
AMEX,OIH,2004-01-29,0.007
AMEX,OIH,2004-01-22,0.008
AMEX,OIH,2003-12-29,0.01
AMEX,OIH,2003-12-15,0.021
AMEX,OIH,2003-12-01,0.003
AMEX,OIH,2003-11-28,0.028
AMEX,OIH,2003-11-26,0.008
AMEX,OIH,2003-10-30,0.031
AMEX,OIH,2003-09-26,0.01
AMEX,OIH,2003-09-02,0.028
AMEX,OIH,2003-08-29,0.021
AMEX,OIH,2003-08-07,0.008
AMEX,OIH,2003-07-31,0.024
AMEX,OIH,2003-07-30,0.014
AMEX,OIH,2003-06-26,0.007
AMEX,OIH,2003-06-03,0.028
AMEX,OIH,2003-06-02,0.024
AMEX,OIH,2003-05-29,0.008
AMEX,OIH,2003-05-01,0.024
AMEX,OIH,2003-04-29,0.014
AMEX,OIH,2003-03-27,0.007
AMEX,OIH,2003-03-04,0.028
AMEX,OIH,2003-02-18,0.021
AMEX,OIH,2003-02-06,0.032
AMEX,OIH,2003-01-30,0.014
AMEX,OIH,2002-12-27,0.006
AMEX,OIH,2002-12-13,0.021
AMEX,OIH,2002-11-29,0.003
AMEX,OIH,2002-11-27,0.008
AMEX,OIH,2002-11-25,0.028
AMEX,OIH,2002-10-31,0.024
AMEX,OIH,2002-10-30,0.014
AMEX,OIH,2002-09-26,0.006
AMEX,OIH,2002-09-03,0.028
AMEX,OIH,2002-08-30,0.021
AMEX,OIH,2002-08-01,0.032
AMEX,OIH,2002-06-26,0.006
AMEX,OIH,2002-06-13,0.008
AMEX,OIH,2002-06-04,0.028
AMEX,OIH,2002-06-03,0.021
AMEX,OIH,2002-05-28,0.005
AMEX,OIH,2002-05-14,0.02
AMEX,OIH,2002-05-02,0.024
AMEX,OIH,2002-04-29,0.014
AMEX,OIH,2002-03-26,0.006
AMEX,OIH,2002-02-27,0.005
AMEX,OIH,2002-02-26,0.028
AMEX,OIH,2002-02-22,0.003
AMEX,OIH,2002-02-19,0.021
AMEX,OIH,2002-02-07,0.032
AMEX,OIH,2002-01-30,0.014
AMEX,OIH,2001-12-27,0.006
AMEX,OIH,2001-12-21,0.021
AMEX,OIH,2001-12-05,0.008
AMEX,OIH,2001-11-30,0.003
AMEX,OIH,2001-11-28,0.005
AMEX,OIH,2001-11-27,0.028
AMEX,OIH,2001-11-01,0.024
AMEX,OIH,2001-10-30,0.014
AMEX,OIH,2001-09-26,0.003
AMEX,OIH,2001-09-04,0.028
AMEX,OIH,2001-08-31,0.021
AMEX,OIH,2001-08-30,0.003
AMEX,OIH,2001-08-29,0.005
AMEX,OIH,2001-08-02,0.032
AMEX,OIH,2001-06-27,0.003
AMEX,OIH,2001-06-07,0.008
AMEX,OIH,2001-06-04,0.049
AMEX,OIH,2001-06-01,0.003
AMEX,OIH,2001-05-30,0.005
AMEX,OIH,2001-05-03,0.024
AMEX,OIH,2001-04-27,0.014
AMEX,OIH,2001-03-28,0.003
AMEX,OIH,2001-02-28,0.005
AMEX,OIH,2001-02-27,0.031
AMEX,OTR,2009-12-24,0.14
AMEX,OTR,2008-12-24,0.07
AMEX,OTR,2007-12-26,0.17
AMEX,OTP,2009-12-24,0.17
AMEX,OTP,2008-12-24,0.443
AMEX,OTP,2007-12-26,0.6
AMEX,OTP,2006-12-22,0.003
